Vgs,Igs,Vds,Ids
3.5,0,3.06,3.2
3.5,0,3.065,3.2
3.5,0,3.0700000000000003,3.2
3.5,0,3.075,3.2
3.5,0,3.08,3.2
3.5,0,3.085,3.2
3.5,0,3.09,3.2
3.5,0,3.095,3.2
3.5,0,3.1,3.2
3.5,0,3.105,3.2
3.5,0,3.11,3.2
3.5,0,3.115,3.2
3.5,0,3.12,3.2
3.5,0,3.125,3.2
3.5,0,3.13,3.2
3.5,0,3.1350000000000002,3.2
3.5,0,3.14,3.2
3.5,0,3.145,3.2
3.5,0,3.15,3.2
3.5,0,3.1550000000000002,3.2
3.5,0,3.16,3.2
3.5,0,3.165,3.2
3.5,0,3.17,3.2
3.5,0,3.1750000000000003,3.2
3.5,0,3.18,3.2
3.5,0,3.185,3.2
3.5,0,3.19,3.2
3.5,0,3.1950000000000003,3.2
3.5,0,3.2,3.2
3.5,0,3.205,3.2
3.5,0,3.21,3.2
3.5,0,3.215,3.2
3.5,0,3.22,3.2
3.5,0,3.225,3.2
3.5,0,3.23,3.2
3.5,0,3.235,3.2
3.5,0,3.24,3.2
3.5,0,3.245,3.2
3.5,0,3.25,3.2
3.5,0,3.255,3.2
3.5,0,3.2600000000000002,3.2
3.5,0,3.265,3.2
3.5,0,3.27,3.2
3.5,0,3.275,3.2
3.5,0,3.2800000000000002,3.2
3.5,0,3.285,3.2
3.5,0,3.29,3.2
3.5,0,3.295,3.2
3.5,0,3.3000000000000003,3.2
3.5,0,3.305,3.2
3.5,0,3.31,3.2
3.5,0,3.315,3.2
3.5,0,3.3200000000000003,3.2
3.5,0,3.325,3.2
3.5,0,3.33,3.2
3.5,0,3.335,3.2
3.5,0,3.34,3.2
3.5,0,3.345,3.2
3.5,0,3.35,3.2
3.5,0,3.355,3.2
3.5,0,3.36,3.2
3.5,0,3.365,3.2
3.5,0,3.37,3.2
3.5,0,3.375,3.2
3.5,0,3.38,3.2
3.5,0,3.3850000000000002,3.2
3.5,0,3.39,3.2
3.5,0,3.395,3.2
3.5,0,3.4,3.2
3.5,0,3.4050000000000002,3.2
3.5,0,3.41,3.2
3.5,0,3.415,3.2
3.5,0,3.42,3.2
3.5,0,3.4250000000000003,3.2
3.5,0,3.43,3.2
3.5,0,3.435,3.2
3.5,0,3.44,3.2
3.5,0,3.4450000000000003,3.2
3.5,0,3.45,3.2
3.5,0,3.455,3.2
3.5,0,3.46,3.2
3.5,0,3.465,3.2
3.5,0,3.47,3.2
3.5,0,3.475,3.2
3.5,0,3.48,3.2
3.5,0,3.485,3.2
3.5,0,3.49,3.2
3.5,0,3.495,3.2
3.5,0,3.5,3.2
3.5,0,3.505,3.2
3.5,0,3.5100000000000002,3.2
3.5,0,3.515,3.2
3.5,0,3.52,3.2
3.5,0,3.525,3.2
3.5,0,3.5300000000000002,3.2
3.5,0,3.535,3.2
3.5,0,3.54,3.2
3.5,0,3.545,3.2
3.5,0,3.5500000000000003,3.2
3.5,0,3.555,3.2
3.5,0,3.56,3.2
3.5,0,3.565,3.2
3.5,0,3.5700000000000003,3.2
3.5,0,3.575,3.2
3.5,0,3.58,3.2
3.5,0,3.585,3.2
3.5,0,3.59,3.2
3.5,0,3.595,3.2
3.5,0,3.6,3.2
3.5,0,3.605,3.2
3.5,0,3.61,3.2
3.5,0,3.615,3.2
3.5,0,3.62,3.2
3.5,0,3.625,3.2
3.5,0,3.63,3.2
3.5,0,3.6350000000000002,3.2
3.5,0,3.64,3.2
3.5,0,3.645,3.2
3.5,0,3.65,3.2
3.5,0,3.6550000000000002,3.2
3.5,0,3.66,3.2
3.5,0,3.665,3.2
3.5,0,3.67,3.2
3.5,0,3.6750000000000003,3.2
3.5,0,3.68,3.2
3.5,0,3.685,3.2
3.5,0,3.69,3.2
3.5,0,3.6950000000000003,3.2
3.5,0,3.7,3.2
3.5,0,3.705,3.2
3.5,0,3.71,3.2
3.5,0,3.715,3.2
3.5,0,3.72,3.2
3.5,0,3.725,3.2
3.5,0,3.73,3.2
3.5,0,3.735,3.2
3.5,0,3.74,3.2
3.5,0,3.745,3.2
3.5,0,3.75,3.2
3.5,0,3.755,3.2
3.5,0,3.7600000000000002,3.2
3.5,0,3.765,3.2
3.5,0,3.77,3.2
3.5,0,3.775,3.2
3.5,0,3.7800000000000002,3.2
3.5,0,3.785,3.2
3.5,0,3.79,3.2
3.5,0,3.795,3.2
3.5,0,3.8000000000000003,3.2
3.5,0,3.805,3.2
3.5,0,3.81,3.2
3.5,0,3.815,3.2
3.5,0,3.8200000000000003,3.2
3.5,0,3.825,3.2
3.5,0,3.83,3.2
3.5,0,3.835,3.2
3.5,0,3.84,3.2
3.5,0,3.845,3.2
3.5,0,3.85,3.2
3.5,0,3.855,3.2
3.5,0,3.86,3.2
3.5,0,3.865,3.2
3.5,0,3.87,3.2
3.5,0,3.875,3.2
3.5,0,3.88,3.2
3.5,0,3.8850000000000002,3.2
3.5,0,3.89,3.2
3.5,0,3.895,3.2
3.5,0,3.9,3.2
3.5,0,3.9050000000000002,3.2
3.5,0,3.91,3.2
3.5,0,3.915,3.2
3.5,0,3.92,3.2
3.5,0,3.9250000000000003,3.2
3.5,0,3.93,3.2
3.5,0,3.935,3.2
3.5,0,3.94,3.2
3.5,0,3.9450000000000003,3.2
3.5,0,3.95,3.2
3.5,0,3.955,3.2
3.5,0,3.96,3.2
3.5,0,3.9650000000000003,3.2
3.5,0,3.97,3.2
3.5,0,3.975,3.2
3.5,0,3.98,3.2
3.5,0,3.985,3.2
3.5,0,3.99,3.2
3.5,0,3.995,3.2
